MOLINETE,FECHA,DESDE,TOTAL
LINEA_A_CBARROS_S_TURN01,2018-01-30,09:15:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,09:30:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,09:45:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,10:00:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,10:15:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,10:30:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,10:45:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,11:00:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,11:15:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,11:30:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,11:45:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,12:00:00,33.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,12:15:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,12:30:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,12:45:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,13:00:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,13:15:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,13:30:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,13:45:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,14:00:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,14:15:00,33.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,14:30:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,14:45:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,15:00:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,15:15:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,15:30:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,15:45:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,16:00:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,16:15:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,16:30:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,16:45:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,17:00:00,38.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,17:15:00,36.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,17:30:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,17:45:00,32.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,18:00:00,39.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,18:15:00,43.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,18:30:00,32.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,18:45:00,36.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,19:00:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,19:15:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,19:30:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,19:45:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,20:00:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,20:15:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,20:30:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,20:45:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,21:00:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,21:15:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,21:30:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,21:45:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,22:00:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,22:15:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,22:30:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,22:45:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,23:00:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-01-30,23:15:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,05:45:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,06:00:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,06:15:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,06:30:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,06:45:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,07:00:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,07:15:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,07:30:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,07:45:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,08:00:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,08:15:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,08:30:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,08:45:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,09:00:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,09:15:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,09:30:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,09:45:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,10:00:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,10:15:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,10:30:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,10:45:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,11:00:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,11:15:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,11:30:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,11:45:00,36.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,12:00:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,12:15:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,12:30:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,12:45:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,13:00:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,13:15:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,13:30:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,13:45:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,14:00:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,14:15:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,14:30:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,14:45:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,15:00:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,15:15:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,15:30:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,15:45:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,16:00:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,16:15:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,16:30:00,35.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,16:45:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,17:00:00,36.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,17:15:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,17:30:00,40.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,17:45:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,18:00:00,36.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,18:15:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,18:30:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,18:45:00,32.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,19:00:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,19:15:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,19:30:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,19:45:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,20:00:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,20:15:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,20:30:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,20:45:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,21:00:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,21:15:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,21:30:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,21:45:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,22:00:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,22:15:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,22:30:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-01-31,22:45:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,05:45:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,06:15:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,06:30:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,06:45:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,07:00:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,07:15:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,07:30:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,07:45:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,08:00:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,08:15:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,08:30:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,08:45:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,09:00:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,09:15:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,09:30:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,09:45:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,10:00:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,10:15:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,10:30:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,10:45:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,11:00:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,11:15:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,11:30:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,11:45:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,12:00:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,12:15:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,12:30:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,12:45:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,13:00:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,13:15:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,13:30:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,13:45:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,14:00:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,14:15:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,14:30:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,14:45:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,15:00:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,15:15:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,15:30:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,15:45:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,16:00:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,16:15:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,16:30:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,16:45:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,17:00:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,17:15:00,43.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,17:30:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,17:45:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,18:00:00,35.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,18:15:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,18:30:00,36.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,18:45:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,19:00:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,19:15:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,19:30:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,19:45:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,20:00:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,20:15:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,20:30:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,20:45:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,21:00:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,21:15:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,21:30:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,21:45:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,22:00:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,22:15:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,22:30:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,22:45:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,23:15:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-01-02,23:30:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,05:45:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,06:00:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,06:15:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,06:30:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,06:45:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,07:00:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,07:15:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,07:30:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,07:45:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,08:00:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,08:15:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,08:30:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,08:45:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,09:00:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,09:15:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,09:30:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,09:45:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,10:00:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,10:15:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,10:30:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,10:45:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,11:00:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,11:15:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,11:30:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,11:45:00,33.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,12:00:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,12:15:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,12:30:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,12:45:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,13:00:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,13:15:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,13:30:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,13:45:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,14:00:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,14:15:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,14:30:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,14:45:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,15:00:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,15:15:00,33.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,15:30:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,15:45:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,16:00:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,16:15:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,16:30:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,16:45:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,17:00:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,17:15:00,37.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,17:30:00,35.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,17:45:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,18:00:00,46.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,18:15:00,32.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,18:30:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,18:45:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,19:00:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,19:15:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,19:30:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,19:45:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,20:00:00,32.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,20:15:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,20:30:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,20:45:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,21:00:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,21:15:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,21:30:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,21:45:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,22:00:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,22:15:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,22:30:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,22:45:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,23:00:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-02-02,23:15:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,06:30:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,06:45:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,07:00:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,07:15:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,07:30:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,07:45:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,08:00:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,08:15:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,08:30:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,08:45:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,09:00:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,09:15:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,09:30:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,09:45:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,10:00:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,10:15:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,10:30:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,10:45:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,11:00:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,11:15:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,11:30:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,11:45:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,12:00:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,12:15:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,12:30:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,12:45:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,13:00:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,13:15:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,13:30:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,13:45:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,14:00:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,14:15:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,14:30:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,14:45:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,15:00:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,15:15:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,15:30:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,15:45:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,16:00:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,16:15:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,16:30:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,16:45:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,17:00:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,17:15:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,17:30:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,17:45:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,18:00:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,18:15:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,18:30:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,18:45:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,19:00:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,19:15:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,19:30:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,19:45:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,20:00:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,20:15:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,20:30:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,20:45:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,21:00:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,21:15:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,21:30:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,21:45:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,22:00:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,22:15:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,22:30:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,22:45:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,23:30:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-03-02,23:45:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,08:00:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,08:15:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,08:30:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,08:45:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,09:00:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,09:15:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,09:30:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,09:45:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,10:00:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,10:15:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,10:30:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,10:45:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,11:00:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,11:15:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,11:30:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,11:45:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,12:15:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,12:30:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,12:45:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,13:00:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,13:15:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,13:30:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,13:45:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,14:00:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,14:15:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,14:30:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,14:45:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,15:00:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,15:15:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,15:30:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,15:45:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,16:00:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,16:15:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,16:30:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,16:45:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,17:00:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,17:15:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,17:30:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,17:45:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,18:00:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,18:15:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-04-02,18:30:00,7.0
